content,date,title,url
    5月26日上午，重庆市2022年公共就业服务进校园（重庆文理学院专场招聘会）在我校红河校区学生活动中心举行。学校副校长李天福、永川区就业和人才中心副主任王权，招生就业处、党委保卫部负责人，二级学院书记、院长、就业工作分管负责人、毕业年级辅导员，700余名2022届毕业生及大三年级学生代表参加本次招聘活动。,5月30日,学校举办重庆市2022年公共就业服务进校园专场招聘会,https://www.cqwu.edu.cn/article_332350.html
    近日，重庆市人民政府印发了《关于2021年重庆市教学成果奖励的决定》（渝府发〔2022〕28号），高等教育共评选出211项教学成果奖。我校喜获各类教育领域24项奖励，其中，副校长漆新贵领衔的《以适合教育理念为引领的一流应用型人才培养“6个+”实践》荣获特等奖，以第一完成单位获一等奖1项、二等奖1项、三等奖3项，与兄弟院校合作完成获一等奖、二等奖和三等奖18项，获奖数量位列全市高校前列。另作为参与单位获2021年四川省高等教育教学成果奖一等奖1项。,5月25日,我校在2021年重庆市教学成果奖中喜获佳绩,https://www.cqwu.edu.cn/article_331808.html
    5月20日，学校副校长漆新贵带领招生就业处、教务处、教育学院等单位赴重庆高新区中小学校开展“书记校长访企拓岗促就业”专项活动。,5月23日,【书记校长访企拓岗促就业】学校领导带队到重庆高新区走访调研,https://www.cqwu.edu.cn/article_331553.html
    5月18日上午，学校国有资产管理处对红河校区、星湖校区教学、科研实验室危险废物进行了集中处置转运。,5月19日,学校组织实验室危险废物集中处置,https://www.cqwu.edu.cn/article_331179.html
    5月9-14日，重庆市扶贫指导中心和我校联合承办的第三期重庆市驻村第一书记及驻村工作队员示范培训班在我校成功举办，来自江北区、九龙坡区、南岸区、渝北区、北碚区、长寿区、潼南区、大足区和丰都县的驻村第一书记和驻村工作队员代表参加了本期培训。重庆市乡村振兴局副局长徐海波、学校副校长漆新贵出席开班仪式并讲话。,5月17日,全市第三期驻村第一书记及驻村工作队员示范培训班在我校成功举办,https://www.cqwu.edu.cn/article_331039.html
    5月11日下午，重庆市永川区中小学（幼儿园）科研副校长聘任仪式在永川区教委501会议室举行。永川区委副书记蔡焘，永川区政协副主席王晓英，重庆文理学院副校长漆新贵出席仪式。仪式由永川区委教育工委书记、区教委主任中意主持。,5月13日,我校12名专家教授受聘为永川区中小学校科研副校长,https://www.cqwu.edu.cn/article_330802.html
    5月6日—8日，学校联合华为技术有限公司、四川讯方信息技术有限公司举办的“教育部产学合作协同育人项目（华为师资培训）暨网络工程专业建设研讨会”在线上顺利举行。,5月10日,我校联合华为技术有限公司举办教育部产学合作协同育人项目暨网络工程专业建设研讨会,https://www.cqwu.edu.cn/article_330610.html
    4月29日下午，羽毛球世界冠军张亚雯受聘为我校客座教授并指导教学工作，副校长漆新贵、体育学院相关负责人和部分学生参加了本次受聘仪式及现场实践教学活动。,5月6日,羽毛球世界冠军张亚雯受聘我校并莅临指导教学,https://www.cqwu.edu.cn/article_330318.html
    4月28日下午，永川区文联赴我校调研环重庆文理学院创新生态圈创意集市筹办情况，并在恪勤楼422会议室举行调研座谈会。区文联主席钟代华，区作家协会、曲艺家协会、美术家协会、音乐家协会等15个专业协会负责人参加了此次会议。座谈会由我校创新创业学院院长陈盛兴主持。,4月29日,永川区文联调研我校环大学创新生态圈创意集市筹办情况,https://www.cqwu.edu.cn/article_330201.html
    4月26日下午，学校2022年劳动月启动仪式筹备会在恪勤楼221会议室召开，副校长漆新贵，党委宣传部、教务处、党委学生工作部、党委保卫部、后勤管理处和校团委负责人，各二级学院分管学生工作和教学工作负责人参加了会议。会议由教务处处长王东强主持。,4月27日,我校召开2022年劳动月启动仪式筹备会,https://www.cqwu.edu.cn/article_330048.html
    4月19日-21日，学校副校长漆新贵、王明华带领专家服务团前往我校乡村振兴驻点帮扶村——武隆区土地乡沿河村考察调研，推进乡村振兴结对帮扶工作。武隆区政协副主席刘壮陪同考察调研。,4月25日,校领导率专家服务团赴乡村振兴驻点帮扶村调研工作,https://www.cqwu.edu.cn/article_329933.html
    4月19日下午，教育部召开2022届全国普通高校毕业生就业工作第三次调度视频会议，教育部高校学生司副司长吴爱华、学生服务与素质发展中心副主任宁小华出席会议并讲话，会议由教育部高校学生司就业处处长唐小平主持。我校通过网络视频的方式参加会议，副校长李天福，招生就业处全体工作人员，全体毕业班辅导员集中收看视频会议。,4月22日,我校组织参加2022届全国普通高校毕业生就业工作第三次调度视频会议,https://www.cqwu.edu.cn/article_329779.html
    4月15日下午， 马克思主义学院“四史”宣讲团成员赴张家坡社区便民服务中心开展党史宣讲，胜利路街道党工委宣传统战委员张梓榆、胜利路街道团（工）委书记万力铭、永川青少年宫教学活动部部长李明遥以及张家坡社区的部分党员同志们参与观看。,4月19日,【党史学习教育系列报道】我校马克思主义学院“四史”宣讲团赴张家坡社区便民服务中心开展党史宣讲,https://www.cqwu.edu.cn/article_329513.html
    3月30日，第九届“鲁班杯”全国高校BIM毕业设计作品大赛获奖结果公布，我校土木工程学院学生在全国350余所院校950余组作品中脱颖而出，荣获本科组团体一等奖。,4月13日,我校学生喜获第九届“鲁班杯”全国高校BIM毕业设计作品大赛团体一等奖,https://www.cqwu.edu.cn/article_329142.html
    近日，中国舞蹈家协会向在2021年度“中国顶尖舞者成长计划”竞选活动中表现优异的选手及所在单位授牌，我校青年舞蹈教师易信任获得百强选手称号，音乐学院获得“中国顶尖舞者成长计划2021年度优秀人才培养单位”。,4月7日,我校音乐学院荣获中国顶尖舞者成长计划“2021年度优秀人才培养单位”,https://www.cqwu.edu.cn/article_328712.html
    3月29日，应国际SCI期刊《Frontiers in Microbiology》（《微生物前沿》，大类分区Top2区）的邀请，我校园林与生命科学学院（特色植物研究院）隋媛教授即日担任该期刊编委（Review Editor），主要负责食品微生物领域科研论文的评审与编辑等。本次受邀彰显了国际科学共同体对我校青年教师的学术认可，有力提升了我校在生物与食品科技领域的国际影响力，为学校建设高水平应用型大学提供了有力支撑。,3月30日,我校教师受邀担任国际SCI期刊编委,https://www.cqwu.edu.cn/article_328483.html
    3月23日上午，学校纪委书记罗茂到星湖校区调研指导工作，纪检监察室、党委学生工作部、国有资产管理处、党委保卫部、后勤管理处、星湖校区实践教育中心等相关负责人陪同调研。,3月24日,校领导深入星湖校区调研指导工作,https://www.cqwu.edu.cn/article_328290.html
    面对学校属地永川区疫情防控的形势，3月19日—20日，我校体育学院1993级体育保健专业校友曾强为母校捐赠医用口罩10000个；原经济管理学院/建筑工程学院2009级物流管理专业校友颜彦为母校捐赠医用口罩8500个、温度计200支，学校教育发展基金会代表学校接受了捐赠。,3月20日,同心抗疫，校友为母校捐赠防疫物资,https://www.cqwu.edu.cn/article_328199.html
    3月11日上午，重庆市民政局 重庆文理学院重庆民政政策理论研究基地签约暨揭牌仪式在我校怀德楼路演厅举行。重庆市民政局党组成员、副局长蔡祥东，市民政局执法监督处（政策法规处）处长周平安、干部刘澍雨，我校副校长王明华、金盛，教务处、科研处、经济管理学院、乡村振兴学院相关负责人、公共管理校级重点建设学科部分学术骨干、基地部分研究人员以及师生代表共计70余人参加了签约暨揭牌仪式。仪式由金盛主持。,3月14日,重庆市民政局 重庆文理学院重庆民政政策理论研究基地在我校举办签约暨揭牌仪式,https://www.cqwu.edu.cn/article_328020.html
    3月3日上午，我校学位点建设工作培训会在恪勤楼422会议室召开。校长黄伟九，副校长漆新贵、王明华，各学位点依托单位相关人员，科研处主要负责人，研究生处全体工作人员参加了会议。会议由王明华主持。,3月5日,学校召开学位点建设工作培训会,https://www.cqwu.edu.cn/article_327603.html
    2月25日，市委副书记、市长胡衡华到我校调研工作，永川区委书记张智奎，区委副书记、区长常晓勇，市委教育工委书记、市教委主任黄政陪同。学校党委书记孙泽平、校长黄伟九参加调研活动。,2月28日,市长胡衡华到我校调研工作,https://www.cqwu.edu.cn/article_327405.html
    近日，第三届全国师范生微课大赛决赛获奖名单公布。我校选送的微课大赛作品喜获18项奖励，其中特等奖8项、一等奖3项、二等奖5项、三等奖2项，特等奖数量位列全国参赛高校第1。费秀芬等7位老师荣获“优秀指导教师”称号，学校荣获“优秀组织院校”称号。,2月19日,特等奖数量全国第1：我校学生在第三届全国师范生微课大赛中勇创佳绩,https://www.cqwu.edu.cn/article_327074.html
    1月26日下午，在新春佳节来临之际，永川高新区管委会主任盛逵、副主任许仁元、皮生琴一行到我校看望慰问春节留校学生，学校副校长李天福出席慰问座谈会，党委学生工作部、保卫部等相关部门负责人参加慰问。,1月27日,永川高新区领导到我校慰问春节留校学生,https://www.cqwu.edu.cn/article_327017.html
    1月18日下午，黔江区委教育工委书记、区教委主任米仁文，区乡村振兴局局长钟伟率考察团来我校考察乡村振兴工作，双方在恪勤楼504会议室举行工作交流会。学校副校长金盛出席会议，黔江区教委、区乡村振兴局、区农业农村委、区民族职业教育中心、重庆旅游职业学院、重庆经贸职业学院和我校教务处、继续教育学院、乡村振兴学院等单位负责人参加座谈会。会议由乡村振兴学院负责人主持。,1月20日,黔江区考察团来我校考察乡村振兴工作,https://www.cqwu.edu.cn/article_326967.html
    近日，中国教育报、重庆日报报道了重庆多措并举推动一流本科教育开好局、起好步、谋新篇的相关工作，其中对我校新工科建设成效给予了肯定。,1月14日,中国教育报、重庆日报报道我校新工科建设成效,https://www.cqwu.edu.cn/article_326890.html
    1月4日，学校收到市教委关于同意我校章程部分条款修改的批复，《重庆文理学院章程修正案》通过重庆市教育委员会核准。,1月10日,我校章程修正案获市教委核准,https://www.cqwu.edu.cn/article_326758.html
    1月4日下午，学校在恪勤楼221会议室组织开展一流课程建设推进会。国家一流本科课程负责人、重庆科技学院李庆玉教授，重庆市教育信息技术与装备中心高校在线课程资源中心主任郑州受邀参加会议并作专题讲座。我校教务处负责人，各二级学院分管教学负责人、教学办主任和一流课程申报骨干教师等90余人参会。,1月7日,我校开展一流课程建设推进会,https://www.cqwu.edu.cn/article_326678.html
    11月—12月，学校学生工作处组织开展了16期“坚强意志 拓展人际”大学生心理素质训练营。本次拓展活动由杨加强教授团队负责授课，全校19个学院700余名学生参与活动。,1月5日,学校大学生心理素质训练营圆满结束,https://www.cqwu.edu.cn/article_326580.html
    近日，文化和旅游部授予音乐学院原创舞蹈作品《书记，爸爸》第十三届全国舞蹈展演优秀节目，并颁发证书和奖杯。,12月31日,我校音乐学院原创舞蹈作品《书记，爸爸》获第十三届全国舞蹈展演优秀节目,https://www.cqwu.edu.cn/article_326425.html
    12月28日，旅游学院在星湖校区XJ-2502举办线上线下专场空中招聘会，学院相关负责人、2022届100余名考研学生参加。,12月30日,【我为群众办实事】旅游学院举办2022届考研学生就业实习专场空中招聘会,https://www.cqwu.edu.cn/article_326368.html
    近日，学习强国的“中国语言文字”学习强国号，教育部、国家语委组织的“中华经典诵读工程”公众号，中国教育电视台的“推普助力乡村振兴”公众号等多家新媒体相继以“重庆文理学院凝聚语言力量助力乡村振兴”为题，报道我校加强学科专业建设，培养乡村语言文字人才；提高科学研究能力，全面保护乡村汉语方言；组建推普服务团队，聚焦乡村普通话推广等方面的成效，扩大了学校的社会影响力，提升了学校的美誉度。,12月28日,“学习强国”等多家媒体报道我校语言文字工作助力乡村振兴,https://www.cqwu.edu.cn/article_326202.html
    12月22日，学校党委常委、副校长谭宏在恪勤楼612会议室同九三学社重庆文理学院支社的社员开展了走访谈心活动。,12月24日,校领导开展统一战线走访谈心活动,https://www.cqwu.edu.cn/article_326069.html
    12月17- 19日，国际桑搏运动联合会中国区代表、国家柔道队教练、成都体育学院博士生导师龚茂富教授来校指导桑搏运动文化中心建设工作。,12月23日,我校邀请龚茂富教授来校指导桑搏运动文化中心建设工作,https://www.cqwu.edu.cn/article_325881.html
    近日，我校与永川区朱沱镇人民政府乡村振兴合作协议签约仪式在朱沱镇综治中心举行，学校副校长金盛，科研处、继续教育学院、乡村振兴学院、土木工程学院、旅游学院负责人及学校专家团队代表，朱沱镇党委书记唐忠茂、人大主席张正财、党委副书记陈亮、副镇长代全等镇党政相关负责人出席签约仪式。会议由唐忠茂主持。,12月22日,学校与永川区朱沱镇人民政府签订乡村振兴合作协议,https://www.cqwu.edu.cn/article_325752.html
    12月9日下午，音乐学院党总支教工支部赴红军第四军军长王良故居开展专题组织生活。,12月17日,【党史学习教育系列报道】音乐学院党总支教工支部开展专题组织生活会,https://www.cqwu.edu.cn/article_325502.html
    12月9日，土木工程学院党总支组织开展了“芬芳助残”志愿服务活动。永川区残联主任付海龙、学院部分党员师生及志愿者参加活动。,12月15日,【我为群众办实事】土木工程学院党总支组织开展“芬芳助残”志愿服务活动,https://www.cqwu.edu.cn/article_325326.html
    12月10日下午，永川区第六次归侨侨眷代表大会召开。市政协副主席、致公党重庆市委会主委、市侨联主席张玲，市侨联副主席陈瑛到会祝贺。区委书记张智奎、区政协主席刘祥全以及区委、区政府、区人大、区政协相关领导出席，部分在永单位和区级相关部门领导，全区各行各业的代表参加。,12月13日,我校4名教职工当选永川区侨联第六届委员会委员,https://www.cqwu.edu.cn/article_325096.html
    12月3日至4日，机关第一党总支第二支部前往武隆区土地乡沿河村开展“我为群众办实事”实践活动。,12月9日,【我为群众办实事】机关第一党总支第二支部到武隆区开展“我为群众办实事”实践活动,https://www.cqwu.edu.cn/article_324949.html
    12月5日，成渝地区双城经济圈首届大学生创新创业大赛重庆赛区选拔赛暨第八届重庆市大学生创新创业大赛校级决赛在文理创谷多功能厅举行，80余个创业参赛团队的100余名学生代表参加了比赛。,12月7日,学校举行成渝地区双城经济圈首届大学生创新创业大赛重庆赛区选拔赛暨第八届重庆市大学生创新创业大赛校级决...,https://www.cqwu.edu.cn/article_324825.html
    11月30日，由重庆市教育委员会、重庆市农业农村委员会、重庆市科学技术协会、重庆市乡村振兴局等市级部门联合主办，我校和重庆新发展生态修复与产业研究院共同承办的首届重庆大学生乡村振兴创意大赛决赛在重庆澳维酒店举行。,12月2日,我校成功承办首届重庆大学生乡村振兴创意大赛,https://www.cqwu.edu.cn/article_324414.html
    11月25-27日，我校教职工运动会暨第二十一届田径运动会在红河A区田径场顺利举行。在家校领导孙泽平、兰刚、漆新贵、罗茂、李天福出席了开幕式，各教学单位、非教学单位负责人及全校师生参加了开幕式。,11月29日,我校举办教职工运动会暨第二十一届田径运动会,https://www.cqwu.edu.cn/article_324026.html
    11月23日下午，学校党建暨意识形态工作联席会在恪勤楼422会议室召开。党委副书记兰刚，党委常委、组织部部长周洪亮，教学单位党总支书记、非教学单位主要负责人参加了会议。会议由党委宣传部副部长杨正强主持。,11月25日,学校召开11月党建暨意识形态工作联席会,https://www.cqwu.edu.cn/article_323857.html
    11月19日，学校在恪勤楼422召开党委巡察工作培训会，第二轮巡察组成员、学校巡察人才库全体人员、党委巡察办工作人员参加了培训。会议由学校党委巡察办主任黎志主持。,11月21日,学校召开党委巡察工作培训会,https://www.cqwu.edu.cn/article_323652.html
    11月15日下午，学校党委常委、副校长漆新贵深入少数民族联谊会开展走访谈心活动，并召开座谈会进行了交流。,11月17日,校领导深入少数民族联谊会开展走访谈心活动,https://www.cqwu.edu.cn/article_323488.html
    11月12日上午，学校在恪勤楼504会议室召开环重庆文理学院创新生态圈建设研讨会，永川区科技局党组书记杨本森、局长漆远英，永川国家高新区管委会副主任向章剑，区人社局党委委员、就业和人才中心副主任张晓东，学校党政办公室、教务处、学生处、人事处、科研处、计财处、国资处、团委、创新创业学院相关负责人参加此次研讨会。会议由创新创业学院副院长陈盛兴主持。,11月13日,学校召开环重庆文理学院创新生态圈建设研讨会,https://www.cqwu.edu.cn/article_323329.html
    ?11月10日下午，学校副校长金盛列席外国语学院党总支委员会，并对学院的意识形态工作、党风廉政建设等工作进行指导。学院领导班子、党总支委员、支部书记参加会议。,11月12日,校领导到外国语学院调研指导工作,https://www.cqwu.edu.cn/article_323261.html
    11月8日上午，学校党委副书记兰刚到党委宣传部、党委统战部调研指导工作，并列席了部务会。部门中干（含助理）、全体科岗参会。,11月10日,校领导到党委宣传部、党委统战部调研指导工作,https://www.cqwu.edu.cn/article_323177.html
    11月4日下午，学校党委副书记、校长黄伟九到材料科学与工程学院（新材料技术研究院）开展意识形态调研座谈会，材料科学与工程学院全体领导班子成员、科岗人员参会。,11月8日,学校党委副书记、校长黄伟九到材料科学与工程学院调研指导工作,https://www.cqwu.edu.cn/article_323105.html
    11月3日上午，学校特邀教育部高校戏剧与影视学类专业教学指导委员会主任、北京师范大学博士生导师周星教授在线上作题为“建党百年进程中2021中国电影的分析与展望”的学术讲座。文化与传媒学院骨干教师及传媒专业的学生到恪勤楼304报告厅聆听。讲座由学校党委常委、副校长李天福主持。,11月5日,周星教授为我校师生作线上专题讲座,https://www.cqwu.edu.cn/article_322987.html
    11月1日上午，重庆市2021年基础教育管理干部能力提升培训开班典礼在培训学院114教室举行。市教委副主任李劲渝，学校校长黄伟九，市教委基础教育处处长吴薇和来自重庆市41个区（县）教委以及市考试院、市评估院、市技装中心、市教科院负责基础教育的管理干部50人参加了开班典礼。开班典礼由学校副校长金盛主持。,11月3日,重庆市2021年基础教育管理干部能力提升培训在学校开班,https://www.cqwu.edu.cn/article_322830.html
    10月28日上午，由我校承办的前沿新材料与高端智造技术助力“一带一路”建设高级研修班开班典礼在永川区世纪汉腾酒店会议室举行。我校继续教育学院（培训学院）、材料科学与工程学院（新材料技术研究院）相关负责人，来自渝中区、江北区、沙坪坝区、北碚区、永川区等10余个区县的60余位学员参加。,11月1日,我校承办的2021年重庆市“前沿新材料与高端智造技术助力‘一带一路’建设高级研修班”开班典礼顺利举行,https://www.cqwu.edu.cn/article_322749.html
    10月26日晚，学校食品安全专题研讨暨食品安全培训工作会议在博文馆101会议室举行。永川区市场监督管理局党组成员、副局长李华，学校副校长金盛，国有资产管理处、安全管理处主要负责人，后勤管理处全体人员，学校内食品经营负责人及从业人员参加会议。会议由后勤管理处处长周仁主持。,10月29日,学校召开食品安全专题研讨暨食品安全培训工作会议,https://www.cqwu.edu.cn/article_322682.html
    近日，第40届重庆市大学生“校园之春”文化艺术体育活动结束，学校共获得22项奖励。,10月27日,学校在重庆市第40届“校园之春”文化艺术体育活动中获22项奖励,https://www.cqwu.edu.cn/article_322455.html
    10月22日下午，重庆理工大学邱冬阳教授应邀到我校举办科研诚信教育专题报告会，会议在恪勤楼304会议室举行。各教学执行部门、教学服务部门负责人，二级学院科研分管领导、科研秘书，专职科研人员，教师代表等近200人参加了会议。会议由学校科研处处长罗天洪主持。,10月22日,学校举办科研诚信教育专题报告会,https://www.cqwu.edu.cn/article_322275.html
    10月18日下午，重庆市教委国际处党支部书记李斌一行六人与我校机关第二党总支第四支部（国际处）、国际教育学院党总支教工支部在我校恪勤楼422会议室联合开展主题党日活动，副校长谭宏作为普通党员参与主题党日活动。活动由机关第二党总支书记余泽标主持。,10月20日,重庆市教委国际处党支部联合我校党支部开展主题党日活动,https://www.cqwu.edu.cn/article_322170.html
"    10月13日至15日，第七届中国国际“互联网+”大学生创新创业大赛总决赛在江西省南昌大学隆重举行，本届大赛由教育部等12个中央部委单位和江西省人民政府共同主办，南昌大学、南昌市人民政府承办。我校参赛团队继获得获得市级10金12银后再次斩获全国金奖1项、全国银奖1项、全国铜奖5项，其中材料科学与工程学院/新材料技术研究院崔建强团队的“国产大飞机用隔音隔热超细玻璃纤维棉”项目夺得全国金奖,同时以小组赛第1的优异成绩获得高教主赛道全国总决赛三强争夺赛资格，并在三强争夺赛中总分位列全国第9名、重庆市高校第1名；园林与生命科学学院/特色植物研究院王启瑶团队的“椒聊之实蕃衍盈升-无刺花椒种苗助力乡村振兴”项目夺得全国银奖；罗燕团队的“姜山如此多娇——乡村振兴的践行者”等5个项目夺得全国铜奖。这是我校首次在中国国际“互联网+”大学生创新创业大赛总决赛中斩获金奖银奖，金奖数量和获奖总数量均居重庆市高校第3位。",10月16日,重大历史性突破：我校学子获中国国际“互联网+”大学生创新创业大赛国家奖1金1银5铜,https://www.cqwu.edu.cn/article_321999.html
    10月13日下午，电子信息与电气工程学院党总支书记程正富在格术楼C301会议室为学院60余名学生代表作了学习贯彻习近平总书记“七一”重要讲话精神的宣讲报告。,10月14日,【党史学习教育系列报道】学校电子信息与电气工程学院党总支开展 学习贯彻习近平总书记“七一”重要讲话精...,https://www.cqwu.edu.cn/article_321900.html
    10月9日下午，学校党委常委、副校长谭宏在留学生公寓104会议室为人工智能学院和国际教育学院、文化遗产学院近80名教职工宣讲了习近平总书记“七一”重要讲话精神。宣讲会由人工智能学院党总支书记杨加强主持。,10月11日,【党史学习教育系列报道】学校党委常委、副校长谭宏到二级学院宣讲习近平总书记“七一”重要讲话精神,https://www.cqwu.edu.cn/article_321702.html
    9月29日下午，学校党委常委、副校长漆新贵在格术楼C301会议室为电子信息与电气工程学院和智能制造工程学院教职工宣讲了习近平总书记“七一”重要讲话精神。宣讲会由电子信息与电气工程学院党总支书记程正富主持。,9月30日,学校党委常委、副校长漆新贵到基层宣讲习近平总书记“七一”重要讲话精神,https://www.cqwu.edu.cn/article_320370.html
    9月24日下午，学校劳动教育工作推进会在恪勤楼221会议室召开。学校副校长漆新贵，党委宣传部、教务处、学生工作处、人事处、安全管理处、后勤管理处、团委、图书馆和创新创业学院负责人，各二级学院分管教学工作副院长，教务处相关人员参加了会议。会议由教务处处长王东强主持。,9月27日,学校召开劳动教育工作推进会,https://www.cqwu.edu.cn/article_319379.html
    9月18日下午，市委教育工委宣讲分队成员、学校党委书记孙泽平在恪勤楼304报告厅宣讲了习近平总书记“七一”重要讲话精神。材料科学与工程学院、数学与大数据学院部分师生代表100余人参加了宣讲会。,9月19日,学校党委书记孙泽平为师生作习近平总书记“七一”重要讲话精神宣讲,https://www.cqwu.edu.cn/article_318804.html
"    9月15日下午，学校在恪勤楼304会议室召开第五轮重点学科建设启动工作会,校长黄伟九，副校长谭宏、漆新贵、王明华出席会议，各重点学科所在二级学院的党政负责人、分管学科副院长、学科带头人、学术骨干以及学科秘书共计200余人参加会议。会议由王明华主持。",9月16日,学校召开第五轮重点学科建设启动工作会,https://www.cqwu.edu.cn/article_318673.html
    近日，在团重庆市委、团四川省委、重庆市学联、四川省学联共同举办的川渝高校校园网络足迹打卡党史学习教育活动中，我校荣获本科院校组优秀组织奖，同时我校教育学院19级小学教育（全科教师）3班学生刘佳鑫获优秀奖。,9月13日,我校在川渝高校校园网络足迹打卡党史学习教育中荣获优秀组织奖,https://www.cqwu.edu.cn/article_318420.html
    近日，重庆市教育委员会发布了《关于印发2021—2025年重庆市普通本科高等学校教学指导委员会的通知》（渝教高发〔2021〕18号），我校入选委员数量达78名，其中主任委员1名、副主任委员9名，入选数量在全市普通本科高校中名列第6位。,9月9日,我校78人次入选重庆市普通本科高等学校教学指导委员会委员,https://www.cqwu.edu.cn/article_318318.html
    9月1日上午，永川区委书记张智奎带队来我校调研。学校党委书记孙泽平、校长黄伟九陪同调研并作相关介绍，区领导潘文峰、文良印、赵德明、宋文、任伯平，学校领导王明华、金盛等参加调研。,9月4日,永川区委书记张智奎带队来校调研,https://www.cqwu.edu.cn/article_318072.html
    8月19日上午，在第四个“中国医师节”来临之际，副校长金盛一行到兴龙湖社区卫生服务中心和星湖校医院看望奋战在一线的医护人员，向他们送上节日慰问品，并代表学校党政向他们致以节日的问候，校医院院长乐波等陪同慰问。,8月20日,校领导慰问学校医护人员,https://www.cqwu.edu.cn/article_317427.html
    近日，重庆市社会科学界联合会发布《关于命名第五批重庆市人文社会科学普及基地的通知》，全市有26个单位被命名为“重庆市人文社会科学普及基地”，我教育创新研究院名列其中。,7月27日,我校教育创新研究院喜获“重庆市人文社会科学普及基地”称号,https://www.cqwu.edu.cn/article_317016.html
    7月17日，学校音乐学院89级校友相聚母校举行毕业30年纪念活动，大家欢聚一堂，共同回首往事，追忆美好青春，畅叙师生情谊。学校党委副书记、校长黄伟九，学校校友办主任、校友总会秘书长谢华琳，音乐学院党总支书记、副院长杨桦，党政办主任、校友分会秘书长毛君，89级校友教师代表陈光青、彭云、郭莘舫、蒋世雄、张红霞及30余名89级校友参加纪念活动。,7月20日,学校音乐学院89级校友返校举行毕业30年纪念活动,https://www.cqwu.edu.cn/article_316965.html
    7月10日下午，教育学院首届小学教育专业（98级）学生毕业20周年师生座谈会在知津楼D506举行。学校副校长漆新贵，教育学院院长何华敏、党总支书记孔庆波，学校校友总会秘书长谢华琳，授课教师代表何祖祥、张玉翠、王蕾、曹成刚、赵杨群、刘中胜、徐红川、张洪彬以及98级小学教育专业毕业生等共计50余人参加。座谈会由重庆江北区蜀都小学副校长张梅校友主持。,7月16日,学校教育学院举行首届小学教育专业（98级）学生毕业20周年师生座谈会,https://www.cqwu.edu.cn/article_316818.html
学校机关第三党总支第三支部赴重庆三峡博物馆和建川博物馆开展党史学习教育主题实践活动,7月11日,【党史学习教育系列报道】学校机关第三党总支第三支部赴重庆三峡博物馆和建川博物馆开展党史学习教育主题实...,https://www.cqwu.edu.cn/article_316585.html
    7月7日，我校与重庆雯羽体育文化传播有限公司战略合作框架协议签约仪式在体育学院会议室举行。羽毛球世界冠军、奥运会铜牌获得者、重庆雯羽体育文化传播有限公司主要负责人、重庆羽毛球专业队(渝北队)总教练张亚雯，我校体育学院院长唐建忠、党总支书记李旻参加了签约仪式。,7月9日,我校与重庆雯羽体育文化传播有限公司签订战略合作框架协议,https://www.cqwu.edu.cn/article_316287.html
学校创新创业学院开展“我为群众办实事”送创业政策进校园活动,7月7日,【党史学习教育系列报道】学校创新创业学院开展“我为群众办实事”送创业政策进校园活动,https://www.cqwu.edu.cn/article_315601.html
    7月1日-3日，马克思主义学院党总支书记刘明明、思政课教师代表、“四史”宣讲团部分成员一行11人到彭水县黄家镇开展暑期“三下乡”社会实践活动。,7月5日,【暑期社会实践】马克思主义学院师生赴彭水县黄家镇开展暑期“三下乡”社会实践活动,https://www.cqwu.edu.cn/article_315292.html
学校机关第三党总支第四支部赴重庆工业博物馆开展党史学习教育研学活动,7月2日,【党史学习教育系列报道】学校机关第三党总支第四支部赴重庆工业博物馆开展党史学习教育研学活动,https://www.cqwu.edu.cn/article_315224.html
学校继培学院党总支开展缅怀革命先烈庆祝中国共产党成立100周年,6月29日,【党史学习教育系列报道】学校继培学院党总支开展缅怀革命先烈庆祝中国共产党成立100周年,https://www.cqwu.edu.cn/article_315102.html
    6月18日下午，我校与库兹巴斯科教中心，通过视频会议的方式举行了合作签约仪式。俄罗斯克麦罗沃州科技与高等教育厅厅长加妮耶娃，库兹巴斯国立技术大学校长雅科夫列夫，信息与电信技术仪器制造者和专家国际联盟执行委员会主席波波夫以及库兹巴斯国立技术大学校长顾问钟洋等相关代表，我校校长黄伟九、副校长谭宏，以及国际合作与交流处、电子信息与电气工程学院、材料科学与工程学院相关负责人和工作人员参加了会议。会议由库兹巴斯科教中心国际处处长斯科尔尼亚科夫、谭宏和钟洋共同主持。,6月28日,我校与俄罗斯库兹巴斯科教中心举行合作签约仪式,https://www.cqwu.edu.cn/article_315097.html
    近日，学校收到住房和城乡建设部高等教育工程管理专业评估委员会《关于重庆文理学院工程管理专业评估结论的通知》（工管评〔2021〕第32号），工程管理专业顺利通过专业评估（认证），实现我校在工程教育专业认证工作的新突破。,6月24日,我校工程管理专业顺利通过工程教育专业评估（认证 ）,https://www.cqwu.edu.cn/article_314966.html
    近日，我校辅导员连获两项佳绩。园林与生命科学学院辅导员贺方云荣获2020年度重庆市优秀辅导员，智能制造工程学院辅导员李树明、园林与生命科学学院辅导员黄威分获重庆市第九届高校辅导员素质能力大赛本科院校组三等奖。,6月21日,我校辅导员连获上级表彰,https://www.cqwu.edu.cn/article_314817.html
    6月15日下午，学校垃圾分类知识学习培训会在博文馆101举行，会议邀请重庆市环卫集团垃圾分类专家、永川区垃圾分类示范项目负责人龚罗鑫主讲，师生代表200余人参加。培训会由后勤管理处处长刘元勇主持。,6月16日,学校组织召开垃圾分类知识学习培训会,https://www.cqwu.edu.cn/article_314613.html
